,C_Rate,NSOC,Temp,Voltage,OCV
407,1.0,0.7577608763591354,299.7705109902289,3.728854268818552,3.8148155899193927
408,1.0,0.7517267158390114,299.9969724058769,3.7257263416008364,3.8110314206238485
409,1.0,0.745692555318887,300.2215051207715,3.7226933140444873,3.8073572244796328
410,1.0,0.7396583947987624,300.44412087470994,3.7197553684624793,3.8037931195512633
411,1.0,0.7336242342786371,300.66483616923637,3.716914082841064,3.800340316340227
412,1.0,0.7275900737585117,300.8836711639474,3.7141711024254294,3.7970000673578186
413,1.0,0.721555913238388,301.100643675638,3.7115276170303804,3.7937732288366037
414,1.0,0.715521752718264,301.31579323217755,3.7089842290006065,3.7906600463037825
415,1.0,0.7094875921981401,301.52914287420276,3.7065408578369325,3.787660161267892
416,1.0,0.7034534316780148,301.740721042515,3.704196890915704,3.784772688440717
417,1.0,0.6974192711578876,301.9505588422028,3.701951222611114,3.7819962556385076
418,1.0,0.6913851106377619,302.158690236512,3.6998023151524917,3.7793290646026034
419,1.0,0.6853509501176391,302.3651425471443,3.6977482263486188,3.7767689485250373
420,1.0,0.6793167895975143,302.5699690371961,3.695786768333895,3.7743134291105416
421,1.0,0.673282629077386,302.7731959591531,3.693915373462837,3.771959746012289
422,1.0,0.6672484685572578,302.9748598424012,3.692131260062927,3.7697048984221366
423,1.0,0.6612143080371329,303.17499201902166,3.6904314005662675,3.7675456694419394
424,1.0,0.6551801475170086,303.3736259236571,3.688812567886914,3.765478640772287
425,1.0,0.6491459869968834,303.5707876820447,3.6872713047661856,3.763500192571864
426,1.0,0.6431118264767568,303.766537077709,3.6858040320970353,3.761606491708582
427,1.0,0.6370776659566145,303.96089321240385,3.6844067737592843,3.759793445371997
428,1.0,0.6310435054364669,304.15388436266335,3.6830752608131956,3.758056641031088
429,1.0,0.625009344916327,304.3455380660321,3.6818047907929756,3.756391241082836
430,1.0,0.6189751843961968,304.5358750446013,3.6805900512534215,3.754791827471053
431,1.0,0.612941023876073,304.7249060584134,3.6794248991200798,3.753252180029262
432,1.0,0.6069068633559491,304.91266867551116,3.6783021492889882,3.7517649667982247
433,1.0,0.6008727028358275,305.0991534937677,3.6772129192734266,3.7503213046349724
434,1.0,0.5948385423157047,305.28434712834917,3.6761461858993068,3.748910181001879
435,1.0,0.5888043817955809,305.46823548530926,3.675088015354163,3.747517685080085
436,1.0,0.5827702212754793,305.65077070243655,3.674020527845214,3.7461260391249533
437,1.0,0.5767360607553551,305.83187359435266,3.6729207151121086,3.744712435802164
438,1.0,0.5707019002352348,306.0114557512441,3.6717592902584895,3.7432478091078973
439,1.0,0.5646677397150879,306.18936070145685,3.670499456778055,3.741695776157284
440,1.0,0.5586335791948821,306.3654167721203,3.6690967815931086,3.740012352976362
441,1.0,0.5525994186747055,306.53940896045196,3.6675005247320143,3.738147363563268
442,1.0,0.5465652581545732,306.711117516461,3.6656582086653753,3.7360489114287128
443,1.0,0.5405310976344493,306.88034310022994,3.663524569434708,3.7336722694772155
444,1.0,0.5344969371143262,307.0470630201155,3.6610756591856615,3.730993575789899
445,1.0,0.5284627765941793,307.21140687905967,3.6583247788001976,3.7280258459322058
446,1.0,0.522428616073955,307.3737614819701,3.6553349192688525,3.724831138571457
447,1.0,0.5163944555537996,307.5347287104569,3.6522183186577672,3.721520225796499
448,1.0,0.5103602950336716,307.6950981375525,3.6491185286803627,3.71823472458221
449,1.0,0.5043261345135313,307.8556461440517,3.6461787886857833,3.715115990009595
450,1.0,0.4982919739933785,308.01694280654334,3.643510671766049,3.7122742285806254
451,1.0,0.4922578134732484,308.1793185904884,3.6411762158442222,3.70977077178644
452,1.0,0.48622365295312814,308.3428432849866,3.639188059859151,3.7076182179493973
453,1.0,0.48018949243301207,308.5074182168618,3.6375220337985508,3.7057928069095256
454,1.0,0.47415533191301934,308.6728491206816,3.636133503557576,3.704250576852272
455,1.0,0.4681211713928938,308.8389188163742,3.6349712130274994,3.7029410233186133
456,1.0,0.4620870108727734,309.005348348727,3.633986068149732,3.7018159469057768
457,1.0,0.45605285035265375,309.17197732425836,3.633135932598914,3.7008338478417397
458,1.0,0.4500186898324962,309.3386784643434,3.632386832287331,3.6999612986567256
459,1.0,0.4439845293123203,309.50535355935034,3.6317125966348005,3.699172616089607
460,1.0,0.43795036879220883,309.6719296217479,3.631093795957177,3.6984488094246624
461,1.0,0.4319162082720772,309.83834248460784,3.6305164277749014,3.697776337823274
462,1.0,0.42588204775191785,310.00461706888103,3.6299711305470046,3.697145997071993
463,1.0,0.4198478872317549,310.1707525334664,3.6294516464624538,3.696551888783981
464,1.0,0.4138137267116119,310.3367728895293,3.6289543583794233,3.6959906760157777
465,1.0,0.4077795661914816,310.50269235138234,3.6284775433005687,3.695460959246406
466,1.0,0.40174540567135436,310.6685442892824,3.6280209400848697,3.6949627798885083
467,1.0,0.39571124515123257,310.8343529945261,3.6275852103449258,3.6944971984455557
468,1.0,0.3896770846311085,311.00020143479856,3.627171897232168,3.6940659562311247
469,1.0,0.383642924110995,311.1661089544586,3.6267826760078483,3.6936710994604502
470,1.0,0.37760876359088763,311.33213006864634,3.6264190169449293,3.6933145921020216
471,1.0,0.3715746030707729,311.4983053166922,3.626081990501782,3.6929979584057215
472,1.0,0.3655404425506553,311.6646850214706,3.6257717277385164,3.6927218293513957
473,1.0,0.3595062820305313,311.8313376386171,3.625486971813896,3.692485459078953
474,1.0,0.3534721215104012,311.99825063354797,3.62522435373927,3.6922861937500127
475,1.0,0.34743796099025287,312.1654592620456,3.624978001331526,3.692118896980328
476,1.0,0.34140380047011487,312.33298301976515,3.6247388940855263,3.691975363442239
477,1.0,0.3353696399499848,312.5008249671265,3.6244942282229378,3.6918437206490635
478,1.0,0.3293354794298584,312.66898012663705,3.6242268311407333,3.6917078393467007
479,1.0,0.32330131890973024,312.83746761523645,3.6239146351543554,3.691546749672763
480,1.0,0.31726715838957176,313.0062123793596,3.6235298320147944,3.6913340342342615
481,1.0,0.31123299786943004,313.175216410192,3.623038455181774,3.6910371210442445
482,1.0,0.3051988373493109,313.34448462956715,3.622399325122916,3.6906163353614083
483,1.0,0.29916467682920295,313.51404507380204,3.621562621717479,3.6900234726155774
484,1.0,0.2931305163090807,313.6839406944965,3.620467570547136,3.6891995287327934
485,1.0,0.2870963557889567,313.8543431276752,3.619039038892598,3.688071061782252
486,1.0,0.2810621952687837,314.0254353576783,3.617181522125656,3.6865444487743586
487,1.0,0.27502803474855264,314.1976225642471,3.6147705952080744,3.6844969489236346
488,1.0,0.2689938742282703,314.3714971442671,3.611639344574327,3.681763194736184
489,1.0,0.26295971370808247,314.5478863292768,3.6075582342167354,3.6781150271606378
490,1.0,0.25692555318796034,314.72810149710784,3.60220611279978,3.6732319639546014
491,1.0,0.25089139266783594,314.91404889874804,3.5951276402611314,3.6666584381994536
492,1.0,0.2448572321477072,315.1083919001756,3.585672516686434,3.657742724995285
493,1.0,0.23882307162758162,315.3150338291009,3.5729106676706337,3.645551078467593
494,1.0,0.23278891110758876,315.5395046923377,3.5555145268621238,3.6287492151820837
495,1.0,0.22675475058840183,315.7894735622032,3.5316010466649965,3.6054432695389598
496,1.0,0.22072059006889533,316.07579931118204,3.498530048127077,3.572975850913241
497,1.0,0.21468642954877554,316.41347039438443,3.4526630038056934,3.527682904454675
498,1.0,0.20865226902862802,316.8225190159692,3.389112838588947,3.46464186392739
499,1.0,0.20261810850832454,317.3290797499479,3.3015641040001924,3.3774901736261276
500,2.0,0.8000000000000016,298.15,3.722850291330818,3.8518235799803935
501,2.0,0.7879316789597535,298.85552773799697,3.691007446673062,3.831384105297719
502,2.0,0.7758633579195067,299.58620406559197,3.679872178025768,3.8210819409932446
503,2.0,0.7637950368792604,300.3112030319297,3.673435241691822,3.812557145704496
504,2.0,0.7517267158390141,301.02252801426755,3.668600966701759,3.8049867018640042
505,2.0,0.7396583947987623,301.7186096266189,3.6644743968211837,3.7980798467434864
506,2.0,0.7275900737585129,302.3995742022545,3.6607857451881123,3.7917116259406276
507,2.0,0.7155217527182641,303.0659556874475,3.657447644234654,3.785822164115485
508,2.0,0.7034534316780153,303.7183973552532,3.654427521400063,3.780377819289176
509,2.0,0.6913851106377731,304.357503893241,3.651706985678632,3.7753537072405257
510,2.0,0.679316789597524,304.9838987273739,3.6492697769330955,3.7707263201664727
511,2.0,0.667248468557276,305.5981749866611,3.6470982193581194,3.7664713218013235
512,2.0,0.6551801475170298,306.20089623291847,3.645171480816665,3.7625619599567894
513,2.0,0.6431118264767877,306.7925808133879,3.6434645643993693,3.758968030269182
514,2.0,0.631043505436576,307.3737360847357,3.641946401529531,3.7556537730573325
515,2.0,0.6189751843963363,307.9447330009974,3.6405752887829674,3.752573719707684
516,2.0,0.6069068633560789,308.50582426187685,3.639291009444861,3.749664615524476
517,2.0,0.5948385423157411,309.0570830179482,3.6380001119719374,3.7468308008957454
518,2.0,0.582770221275319,309.59827821070553,3.6365519667363286,3.7439207286222196
519,2.0,0.5707019002350762,310.1286619110135,3.6347092030166177,3.740698009425791
520,2.0,0.5586335791948294,310.6469786360384,3.63213950902293,3.7368331182426804
521,2.0,0.5465652581545253,311.152126662982,3.6285053134918366,3.7319909561293274
522,2.0,0.5344969371141314,311.6443570530689,3.6237393024102342,3.72610262837095
523,2.0,0.5224286160738795,312.12720888444983,3.618365545794112,3.7196806244788894
524,2.0,0.5103602950336319,312.6063218025602,3.613353225125087,3.713676162830996
525,2.0,0.49829197399335456,313.0859729054837,3.609441666306032,3.7088151057688177
